CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2393,Female,0,No,No,20,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),81.81,1592.24,Yes
CUST2392,Male,1,No,No,6,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),71.17,423.83,No
CUST2391,Male,1,No,Yes,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,38.07,1480.31,No
CUST2390,Male,0,Yes,No,42,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.71,1615.18,No
CUST2389,Male,0,No,No,67,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Mailed check,51.15,3379.51,No
CUST2388,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),78.2,3894.49,No
CUST2387,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,One year,No,Mailed check,58.66,1303.4,No
CUST2386,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,37.69,1024.81,Yes
CUST2385,Male,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Mailed check,49.84,155.23,No
CUST2384,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),111.87,343.58,Yes
CUST2383,Male,0,Yes,No,25,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,38.53,938.51,Yes
CUST2382,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Mailed check,84.79,3495.72,Yes
CUST2381,Male,0,No,Yes,12,No,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.71,1007.27,Yes
CUST2380,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,120.0,8299.46,Yes
CUST2379,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),77.92,816.26,No
CUST2378,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,82.24,1034.96,No
CUST2377,Female,0,Yes,No,43,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.71,2768.53,Yes
CUST2376,Male,0,No,No,19,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.61,1543.3,Yes
CUST2375,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,No,Electronic check,25.58,1347.63,No
CUST2374,Male,0,No,Yes,36,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Mailed check,35.49,1301.21,No
CUST2373,Male,0,No,No,56,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.23,5265.2,Yes
CUST2372,Female,0,Yes,Yes,33,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Two year,No,Credit card (automatic),18.0,606.39,No
CUST2371,Male,0,Yes,No,68,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,33.47,2290.37,No
CUST2370,Female,0,Yes,No,62,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,76.29,4618.48,Yes
CUST2369,Male,0,Yes,No,44,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),91.93,4088.82,No
CUST2368,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,18.5,1014.22,No
CUST2367,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),113.29,4519.42,Yes
CUST2366,Female,0,No,No,70,No,No,No,No,No,No,No,No,No,One year,No,Electronic check,84.26,5658.35,No
CUST2365,Male,0,No,No,35,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),84.72,3085.44,Yes
CUST2364,Female,1,No,No,24,No,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),34.82,827.43,Yes
CUST2363,Female,0,No,No,32,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),18.0,577.06,Yes
CUST2362,Female,0,No,No,51,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),79.65,4218.46,No
CUST2361,Male,0,Yes,No,13,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,No,Two year,Yes,Mailed check,77.38,989.37,No
CUST2360,Female,0,No,No,33,Yes,No phone service,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),65.67,2087.55,No
CUST2359,Female,0,No,No,10,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,38.75,398.81,No
CUST2358,Male,0,No,Yes,69,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,86.66,6177.76,No
CUST2357,Male,0,No,No,54,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,92.91,4779.12,No
CUST2356,Female,0,Yes,No,19,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),76.93,1533.23,No
CUST2355,Female,0,Yes,No,67,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,70.11,4741.41,No
CUST2354,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),87.81,273.18,No
CUST2353,Female,0,No,No,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.35,380.45,No
CUST2352,Male,1,Yes,No,36,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,56.7,2078.62,No
CUST2351,Female,0,No,Yes,71,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),58.89,4187.25,No
CUST2350,Female,0,No,No,15,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),91.12,1330.01,No
CUST2349,Male,0,No,No,46,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,110.52,5087.96,Yes
CUST2348,Female,0,Yes,No,67,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,37.26,2445.59,No
CUST2347,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,64.85,3229.77,Yes
CUST2346,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),91.79,5004.83,Yes
CUST2345,Male,0,No,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),102.06,6219.32,No
CUST2344,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),111.78,1361.14,No
CUST2343,Female,0,Yes,No,27,Yes,No phone service,DSL,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,50.46,1366.2,No
CUST2342,Female,0,Yes,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),81.17,479.1,Yes
CUST2341,Male,0,No,No,28,No,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,One year,Yes,Electronic check,94.96,2763.1,Yes
CUST2340,Male,1,No,No,10,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,120.0,1231.88,Yes
CUST2339,Male,0,Yes,No,52,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,71.28,3701.62,No
CUST2338,Male,0,No,No,63,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),55.57,3469.25,No
CUST2337,Female,0,No,Yes,4,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,84.56,323.96,No
CUST2336,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,One year,No,Electronic check,19.81,948.43,No
CUST2335,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,18.0,18.0,Yes
CUST2334,Female,1,No,No,41,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),24.78,1055.9,No
CUST2333,Female,0,Yes,No,69,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,48.74,3476.85,No
CUST2332,Male,0,Yes,No,13,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No,No,One year,Yes,Credit card (automatic),39.63,511.32,No
CUST2331,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,One year,No,Electronic check,79.69,4849.28,No
CUST2330,Female,0,Yes,Yes,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.25,609.54,No
CUST2329,Male,0,No,No,34,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,18.0,632.68,No
CUST2328,Female,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),55.17,3174.99,No
CUST2327,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),25.61,690.98,Yes
CUST2326,Male,0,Yes,Yes,31,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,62.24,1885.68,No
CUST2325,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,74.14,4819.22,No
CUST2324,Female,0,Yes,Yes,3,No,No,DSL,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,54.02,165.6,Yes
CUST2323,Male,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,104.78,5200.44,No
CUST2322,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,54.02,727.58,Yes
CUST2321,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No internet service,No,No,No,Two year,No,Electronic check,47.99,391.54,No
CUST2320,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.62,2211.04,No
CUST2319,Male,0,No,No,51,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,64.41,3437.86,Yes
CUST2318,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,120.0,1852.42,Yes
CUST2317,Female,0,No,No,37,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,80.62,3092.95,No
CUST2316,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,53.47,161.68,No
CUST2315,Female,0,Yes,No,20,No,No,DSL,Yes,Yes,No,No,No,No internet service,Two year,Yes,Credit card (automatic),54.87,1112.67,No
CUST2314,Male,0,No,Yes,17,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.91,1598.68,Yes
CUST2313,Female,0,No,No,62,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),64.81,3889.03,No
CUST2312,Female,0,No,No,28,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,70.05,1984.19,Yes
CUST2311,Female,0,No,No,24,No,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),89.02,2117.81,Yes
CUST2310,Male,0,Yes,No,5,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,65.84,315.06,No
CUST2309,Female,0,No,Yes,7,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,49.31,338.1,Yes
CUST2308,Male,0,No,No,53,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,25.85,1358.11,Yes
CUST2307,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,107.21,6667.04,No
CUST2306,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),86.5,6392.01,No
CUST2305,Female,0,No,No,42,No,No,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),88.2,3782.17,No
CUST2304,Female,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,Yes,Bank transfer (automatic),73.85,4519.32,No
CUST2303,Female,0,No,No,17,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,102.62,1759.42,No
CUST2302,Male,0,No,Yes,40,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,64.54,2640.52,Yes
CUST2301,Female,1,Yes,No,19,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,88.67,1764.46,Yes
CUST2300,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.64,1084.99,No
CUST2299,Female,0,Yes,No,70,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Electronic check,34.03,2334.39,No
CUST2298,Female,0,Yes,No,34,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,65.2,2323.51,Yes
CUST2297,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,32.15,1132.89,Yes
CUST2296,Male,0,Yes,Yes,49,No,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,61.01,2883.85,No
CUST2295,Male,0,Yes,No,5,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,77.06,386.28,No
CUST2294,Female,1,No,Yes,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,79.8,3693.42,No
CUST2293,Female,0,Yes,No,42,Yes,No phone service,DSL,No,No,Yes,No internet service,No internet service,No,One year,Yes,Electronic check,36.24,1564.1,No
CUST2292,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),83.28,3786.13,No
CUST2291,Male,1,Yes,Yes,68,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),43.26,2881.32,Yes
CUST2290,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.57,1437.86,No
CUST2289,Male,0,No,No,42,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.35,2730.68,Yes
CUST2288,Male,1,Yes,No,34,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.81,1753.87,Yes
CUST2287,Male,0,Yes,Yes,42,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.43,3530.48,No
CUST2286,Male,0,No,No,66,Yes,Yes,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,49.31,3360.69,No
CUST2285,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.54,107.38,No
CUST2284,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Mailed check,60.92,3719.15,Yes
CUST2283,Male,1,No,No,3,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,68.74,198.24,Yes
CUST2282,Female,1,Yes,Yes,24,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,52.38,1216.37,Yes
CUST2281,Female,0,No,Yes,21,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,71.03,1426.58,No
CUST2280,Female,0,No,No,69,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),23.64,1639.24,No
CUST2279,Male,0,Yes,No,60,No,No,Fiber optic,No,No,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),120.0,6876.98,No
CUST2278,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,72.51,1319.34,No
CUST2277,Female,0,Yes,Yes,27,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No,One year,No,Electronic check,78.43,2047.99,No
CUST2276,Male,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,54.09,1615.3,No
CUST2275,Male,0,Yes,No,48,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.33,3446.66,No
CUST2274,Male,0,Yes,No,55,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,54.21,2928.97,No
CUST2273,Male,0,No,Yes,26,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Bank transfer (automatic),83.31,2109.12,No
CUST2272,Female,0,Yes,No,43,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.18,3246.42,No
CUST2271,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),18.0,504.5,Yes
CUST2270,Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,105.98,4937.33,No
CUST2269,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),42.21,406.47,Yes
CUST2268,Female,0,No,No,52,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),107.03,5453.76,Yes
CUST2267,Male,0,Yes,No,46,No,No,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),44.43,2029.24,No
CUST2266,Male,0,Yes,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,90.4,2130.39,No
CUST2265,Male,0,No,Yes,60,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,No,Credit card (automatic),61.12,3836.6,No
CUST2264,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,63.64,328.19,No
CUST2263,Male,0,Yes,Yes,68,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.22,5185.84,No
CUST2262,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,28.01,468.73,No
CUST2261,Female,0,No,Yes,20,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,71.05,1357.25,Yes
CUST2260,Male,0,Yes,Yes,55,No,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),49.22,2664.48,No
CUST2259,Female,1,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),111.39,6741.08,No
CUST2258,Male,0,Yes,No,10,Yes,Yes,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),65.7,641.3,No
CUST2257,Male,0,No,Yes,11,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.44,594.5,No
CUST2256,Male,0,Yes,Yes,38,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.76,1364.3,No
CUST2255,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Electronic check,66.49,4236.27,No
CUST2254,Female,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),92.5,2952.51,Yes
CUST2253,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,94.97,4274.9,Yes
CUST2252,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,One year,No,Mailed check,91.62,3671.3,No
CUST2251,Male,0,No,No,2,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),68.05,135.55,Yes
CUST2250,Female,0,Yes,No,47,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.39,2430.19,Yes
CUST2249,Female,0,Yes,No,55,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,One year,No,Electronic check,83.41,4485.34,No
CUST2248,Female,1,Yes,Yes,8,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,One year,No,Electronic check,33.96,273.29,No
CUST2247,Male,0,No,No,59,No,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),73.03,4117.65,Yes
CUST2246,Male,0,No,No,19,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,98.7,1896.39,No
CUST2245,Female,0,No,Yes,44,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),41.91,1930.08,Yes
CUST2244,Female,0,No,Yes,62,No,No,Fiber optic,No,Yes,No internet service,No,No internet service,No internet service,Month-to-month,No,Mailed check,68.3,4306.97,Yes
CUST2243,Female,0,No,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,67.61,3351.87,Yes
CUST2242,Female,0,No,Yes,27,No,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,42.33,1199.2,No
CUST2241,Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),42.73,2647.13,No
CUST2240,Female,0,No,No,67,No,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,39.89,2748.92,Yes
CUST2239,Male,0,Yes,No,47,Yes,No phone service,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),120.0,5434.1,No
CUST2238,Female,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.88,824.94,Yes
CUST2237,Male,1,No,No,50,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,105.93,5388.96,No
CUST2236,Female,0,No,No,60,Yes,No,DSL,No internet service,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),84.49,5193.97,No
CUST2235,Male,0,Yes,No,69,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),18.0,1262.89,No
